month,monthNum,dayOfMonth,tideTime,tideHeight,date,tideDateTimeAus,high_low
August,8,23,19:00,0.71,23/08/2023,2023-08-23 19:00:00,Low
August,8,24,00:47,1.29,24/08/2023,2023-08-24 00:47:00,High
August,8,24,06:45,0.62,24/08/2023,2023-08-24 06:45:00,Low
August,8,24,13:36,1.54,24/08/2023,2023-08-24 13:36:00,High
August,8,24,20:14,0.72,24/08/2023,2023-08-24 20:14:00,Low
August,8,25,01:56,1.2,25/08/2023,2023-08-25 01:56:00,High
August,8,25,07:41,0.67,25/08/2023,2023-08-25 07:41:00,Low
August,8,25,14:40,1.57,25/08/2023,2023-08-25 14:40:00,High
August,8,25,21:37,0.67,25/08/2023,2023-08-25 21:37:00,Low
August,8,26,03:23,1.17,26/08/2023,2023-08-26 03:23:00,High
August,8,26,08:52,0.7,26/08/2023,2023-08-26 08:52:00,Low
August,8,26,15:50,1.64,26/08/2023,2023-08-26 15:50:00,High
August,8,26,22:53,0.56,26/08/2023,2023-08-26 22:53:00,Low
August,8,27,04:45,1.2,27/08/2023,2023-08-27 04:45:00,High
August,8,27,10:08,0.67,27/08/2023,2023-08-27 10:08:00,Low
August,8,27,16:57,1.75,27/08/2023,2023-08-27 16:57:00,High
August,8,27,23:54,0.43,27/08/2023,2023-08-27 23:54:00,Low
August,8,28,05:50,1.29,28/08/2023,2023-08-28 05:50:00,High
August,8,28,11:15,0.59,28/08/2023,2023-08-28 11:15:00,Low
August,8,28,17:57,1.87,28/08/2023,2023-08-28 17:57:00,High
August,8,29,00:45,0.3,29/08/2023,2023-08-29 00:45:00,Low
August,8,29,06:45,1.39,29/08/2023,2023-08-29 06:45:00,High
August,8,29,12:15,0.49,29/08/2023,2023-08-29 12:15:00,Low
August,8,29,18:51,1.98,29/08/2023,2023-08-29 18:51:00,High
August,8,30,01:33,0.19,30/08/2023,2023-08-30 01:33:00,Low
August,8,30,07:36,1.49,30/08/2023,2023-08-30 07:36:00,High
August,8,30,13:10,0.4,30/08/2023,2023-08-30 13:10:00,Low
August,8,30,19:42,2.05,30/08/2023,2023-08-30 19:42:00,High
August,8,31,02:17,0.12,31/08/2023,2023-08-31 02:17:00,Low
August,8,31,08:24,1.58,31/08/2023,2023-08-31 08:24:00,High
August,8,31,14:02,0.33,31/08/2023,2023-08-31 14:02:00,Low
August,8,31,20:31,2.06,31/08/2023,2023-08-31 20:31:00,High
September,9,1,03:00,0.11,01/09/2023,2023-09-01 03:00:00,Low
September,9,1,09:11,1.65,01/09/2023,2023-09-01 09:11:00,High
September,9,1,14:56,0.31,01/09/2023,2023-09-01 14:56:00,Low
September,9,1,21:19,1.99,01/09/2023,2023-09-01 21:19:00,High
September,9,2,03:43,0.15,02/09/2023,2023-09-02 03:43:00,Low
September,9,2,09:57,1.71,02/09/2023,2023-09-02 09:57:00,High
September,9,2,15:49,0.33,02/09/2023,2023-09-02 15:49:00,Low
September,9,2,22:07,1.85,02/09/2023,2023-09-02 22:07:00,High
September,9,3,04:25,0.23,03/09/2023,2023-09-03 04:25:00,Low
September,9,3,10:44,1.73,03/09/2023,2023-09-03 10:44:00,High
September,9,3,16:45,0.39,03/09/2023,2023-09-03 16:45:00,Low
September,9,3,22:55,1.67,03/09/2023,2023-09-03 22:55:00,High
September,9,4,05:05,0.34,04/09/2023,2023-09-04 05:05:00,Low
September,9,4,11:30,1.72,04/09/2023,2023-09-04 11:30:00,High
September,9,4,17:44,0.48,04/09/2023,2023-09-04 17:44:00,Low
September,9,4,23:45,1.48,04/09/2023,2023-09-04 23:45:00,High
September,9,5,05:45,0.47,05/09/2023,2023-09-05 05:45:00,Low
September,9,5,12:18,1.69,05/09/2023,2023-09-05 12:18:00,High
September,9,5,18:46,0.57,05/09/2023,2023-09-05 18:46:00,Low
September,9,6,00:39,1.29,06/09/2023,2023-09-06 00:39:00,High
September,9,6,06:29,0.6,06/09/2023,2023-09-06 06:29:00,Low
September,9,6,13:11,1.64,06/09/2023,2023-09-06 13:11:00,High
September,9,6,19:59,0.63,06/09/2023,2023-09-06 19:59:00,Low
September,9,7,01:44,1.16,07/09/2023,2023-09-07 01:44:00,High
September,9,7,07:17,0.7,07/09/2023,2023-09-07 07:17:00,Low
September,9,7,14:09,1.58,07/09/2023,2023-09-07 14:09:00,High
September,9,7,21:19,0.66,07/09/2023,2023-09-07 21:19:00,Low
September,9,8,03:08,1.09,08/09/2023,2023-09-08 03:08:00,High
September,9,8,08:21,0.77,08/09/2023,2023-09-08 08:21:00,Low
September,9,8,15:16,1.55,08/09/2023,2023-09-08 15:16:00,High
September,9,8,22:35,0.64,08/09/2023,2023-09-08 22:35:00,Low
September,9,9,04:32,1.11,09/09/2023,2023-09-09 04:32:00,High
September,9,9,09:34,0.79,09/09/2023,2023-09-09 09:34:00,Low
September,9,9,16:23,1.55,09/09/2023,2023-09-09 16:23:00,High
September,9,9,23:33,0.59,09/09/2023,2023-09-09 23:33:00,Low
September,9,10,05:33,1.17,10/09/2023,2023-09-10 05:33:00,High
September,9,10,10:43,0.76,10/09/2023,2023-09-10 10:43:00,Low
September,9,10,17:21,1.59,10/09/2023,2023-09-10 17:21:00,High
September,9,11,00:16,0.53,11/09/2023,2023-09-11 00:16:00,Low
September,9,11,06:17,1.25,11/09/2023,2023-09-11 06:17:00,High
September,9,11,11:39,0.7,11/09/2023,2023-09-11 11:39:00,Low
September,9,11,18:08,1.63,11/09/2023,2023-09-11 18:08:00,High
September,9,12,00:52,0.48,12/09/2023,2023-09-12 00:52:00,Low
September,9,12,06:55,1.32,12/09/2023,2023-09-12 06:55:00,High
September,9,12,12:24,0.63,12/09/2023,2023-09-12 12:24:00,Low
September,9,12,18:49,1.68,12/09/2023,2023-09-12 18:49:00,High
September,9,13,01:24,0.43,13/09/2023,2023-09-13 01:24:00,Low
September,9,13,07:29,1.38,13/09/2023,2023-09-13 07:29:00,High
September,9,13,13:03,0.57,13/09/2023,2023-09-13 13:03:00,Low
September,9,13,19:25,1.71,13/09/2023,2023-09-13 19:25:00,High
September,9,14,01:54,0.39,14/09/2023,2023-09-14 01:54:00,Low
September,9,14,08:00,1.44,14/09/2023,2023-09-14 08:00:00,High
September,9,14,13:40,0.53,14/09/2023,2023-09-14 13:40:00,Low
September,9,14,19:59,1.72,14/09/2023,2023-09-14 19:59:00,High
September,9,15,02:21,0.37,15/09/2023,2023-09-15 02:21:00,Low
September,9,15,08:31,1.49,15/09/2023,2023-09-15 08:31:00,High
September,9,15,14:15,0.5,15/09/2023,2023-09-15 14:15:00,Low
September,9,15,20:31,1.7,15/09/2023,2023-09-15 20:31:00,High
September,9,16,02:48,0.37,16/09/2023,2023-09-16 02:48:00,Low
September,9,16,09:02,1.54,16/09/2023,2023-09-16 09:02:00,High
September,9,16,14:52,0.49,16/09/2023,2023-09-16 14:52:00,Low
September,9,16,21:03,1.66,16/09/2023,2023-09-16 21:03:00,High
September,9,17,03:15,0.38,17/09/2023,2023-09-17 03:15:00,Low
September,9,17,09:34,1.59,17/09/2023,2023-09-17 09:34:00,High
September,9,17,15:30,0.49,17/09/2023,2023-09-17 15:30:00,Low
September,9,17,21:38,1.6,17/09/2023,2023-09-17 21:38:00,High
September,9,18,03:44,0.41,18/09/2023,2023-09-18 03:44:00,Low
September,9,18,10:07,1.62,18/09/2023,2023-09-18 10:07:00,High
September,9,18,16:11,0.51,18/09/2023,2023-09-18 16:11:00,Low
September,9,18,22:14,1.51,18/09/2023,2023-09-18 22:14:00,High
September,9,19,04:14,0.46,19/09/2023,2023-09-19 04:14:00,Low
September,9,19,10:42,1.63,19/09/2023,2023-09-19 10:42:00,High
September,9,19,16:55,0.54,19/09/2023,2023-09-19 16:55:00,Low
September,9,19,22:53,1.41,19/09/2023,2023-09-19 22:53:00,High
September,9,20,04:45,0.52,20/09/2023,2023-09-20 04:45:00,Low
September,9,20,11:20,1.63,20/09/2023,2023-09-20 11:20:00,High
September,9,20,17:45,0.58,20/09/2023,2023-09-20 17:45:00,Low
September,9,20,23:39,1.31,20/09/2023,2023-09-20 23:39:00,High
September,9,21,05:23,0.6,21/09/2023,2023-09-21 05:23:00,Low
September,9,21,12:05,1.61,21/09/2023,2023-09-21 12:05:00,High
September,9,21,18:45,0.62,21/09/2023,2023-09-21 18:45:00,Low
September,9,22,00:36,1.21,22/09/2023,2023-09-22 00:36:00,High
September,9,22,06:10,0.67,22/09/2023,2023-09-22 06:10:00,Low
September,9,22,13:00,1.59,22/09/2023,2023-09-22 13:00:00,High
September,9,22,20:00,0.62,22/09/2023,2023-09-22 20:00:00,Low
September,9,23,01:52,1.15,23/09/2023,2023-09-23 01:52:00,High
September,9,23,07:16,0.73,23/09/2023,2023-09-23 07:16:00,Low
September,9,23,14:11,1.59,23/09/2023,2023-09-23 14:11:00,High
September,9,23,21:22,0.58,23/09/2023,2023-09-23 21:22:00,Low
September,9,24,03:22,1.16,24/09/2023,2023-09-24 03:22:00,High
September,9,24,08:40,0.74,24/09/2023,2023-09-24 08:40:00,Low
September,9,24,15:30,1.64,24/09/2023,2023-09-24 15:30:00,High
September,9,24,22:33,0.48,24/09/2023,2023-09-24 22:33:00,Low
September,9,25,04:38,1.24,25/09/2023,2023-09-25 04:38:00,High
September,9,25,10:00,0.68,25/09/2023,2023-09-25 10:00:00,Low
September,9,25,16:40,1.73,25/09/2023,2023-09-25 16:40:00,High
September,9,25,23:31,0.37,25/09/2023,2023-09-25 23:31:00,Low
September,9,26,05:37,1.36,26/09/2023,2023-09-26 05:37:00,High
September,9,26,11:08,0.57,26/09/2023,2023-09-26 11:08:00,Low
September,9,26,17:39,1.83,26/09/2023,2023-09-26 17:39:00,High
September,9,27,00:21,0.26,27/09/2023,2023-09-27 00:21:00,Low
September,9,27,06:28,1.48,27/09/2023,2023-09-27 06:28:00,High
September,9,27,12:06,0.46,27/09/2023,2023-09-27 12:06:00,Low
September,9,27,18:32,1.91,27/09/2023,2023-09-27 18:32:00,High
September,9,28,01:05,0.18,28/09/2023,2023-09-28 01:05:00,Low
September,9,28,07:15,1.6,28/09/2023,2023-09-28 07:15:00,High
September,9,28,13:00,0.36,28/09/2023,2023-09-28 13:00:00,Low
September,9,28,19:22,1.93,28/09/2023,2023-09-28 19:22:00,High
September,9,29,01:46,0.15,29/09/2023,2023-09-29 01:46:00,Low
September,9,29,08:00,1.71,29/09/2023,2023-09-29 08:00:00,High
September,9,29,13:53,0.29,29/09/2023,2023-09-29 13:53:00,Low
September,9,29,20:11,1.89,29/09/2023,2023-09-29 20:11:00,High
September,9,30,02:27,0.16,30/09/2023,2023-09-30 02:27:00,Low
September,9,30,08:44,1.79,30/09/2023,2023-09-30 08:44:00,High
September,9,30,14:45,0.27,30/09/2023,2023-09-30 14:45:00,Low
September,9,30,20:59,1.79,30/09/2023,2023-09-30 20:59:00,High
October,10,1,04:06,0.23,01/10/2023,2023-10-01 04:06:00,Low
October,10,1,10:28,1.84,01/10/2023,2023-10-01 10:28:00,High
October,10,1,16:39,0.3,01/10/2023,2023-10-01 16:39:00,Low
October,10,1,22:46,1.65,01/10/2023,2023-10-01 22:46:00,High
October,10,2,04:45,0.33,02/10/2023,2023-10-02 04:45:00,Low
October,10,2,11:12,1.84,02/10/2023,2023-10-02 11:12:00,High
October,10,2,17:32,0.35,02/10/2023,2023-10-02 17:32:00,Low
October,10,2,23:35,1.49,02/10/2023,2023-10-02 23:35:00,High
October,10,3,05:24,0.45,03/10/2023,2023-10-03 05:24:00,Low
October,10,3,11:56,1.81,03/10/2023,2023-10-03 11:56:00,High
October,10,3,18:28,0.43,03/10/2023,2023-10-03 18:28:00,Low
October,10,4,00:26,1.33,04/10/2023,2023-10-04 00:26:00,High
October,10,4,06:02,0.57,04/10/2023,2023-10-04 06:02:00,Low
October,10,4,12:40,1.74,04/10/2023,2023-10-04 12:40:00,High
October,10,4,19:27,0.52,04/10/2023,2023-10-04 19:27:00,Low
October,10,5,01:20,1.2,05/10/2023,2023-10-05 01:20:00,High
October,10,5,06:45,0.69,05/10/2023,2023-10-05 06:45:00,Low
October,10,5,13:28,1.65,05/10/2023,2023-10-05 13:28:00,High
October,10,5,20:31,0.59,05/10/2023,2023-10-05 20:31:00,Low
October,10,6,02:26,1.12,06/10/2023,2023-10-06 02:26:00,High
October,10,6,07:37,0.78,06/10/2023,2023-10-06 07:37:00,Low
October,10,6,14:23,1.56,06/10/2023,2023-10-06 14:23:00,High
October,10,6,21:43,0.63,06/10/2023,2023-10-06 21:43:00,Low
October,10,7,03:47,1.1,07/10/2023,2023-10-07 03:47:00,High
October,10,7,08:46,0.84,07/10/2023,2023-10-07 08:46:00,Low
October,10,7,15:30,1.5,07/10/2023,2023-10-07 15:30:00,High
October,10,7,22:50,0.63,07/10/2023,2023-10-07 22:50:00,Low
October,10,8,05:06,1.14,08/10/2023,2023-10-08 05:06:00,High
October,10,8,10:06,0.84,08/10/2023,2023-10-08 10:06:00,Low
October,10,8,16:42,1.48,08/10/2023,2023-10-08 16:42:00,High
October,10,8,23:47,0.6,08/10/2023,2023-10-08 23:47:00,Low
October,10,9,06:01,1.22,09/10/2023,2023-10-09 06:01:00,High
October,10,9,11:18,0.79,09/10/2023,2023-10-09 11:18:00,Low
October,10,9,17:44,1.51,09/10/2023,2023-10-09 17:44:00,High
October,10,10,00:31,0.55,10/10/2023,2023-10-10 00:31:00,Low
October,10,10,06:45,1.3,10/10/2023,2023-10-10 06:45:00,High
October,10,10,12:15,0.72,10/10/2023,2023-10-10 12:15:00,Low
October,10,10,18:33,1.55,10/10/2023,2023-10-10 18:33:00,High
October,10,11,01:08,0.49,11/10/2023,2023-10-11 01:08:00,Low
October,10,11,07:21,1.39,11/10/2023,2023-10-11 07:21:00,High
October,10,11,13:03,0.64,11/10/2023,2023-10-11 13:03:00,Low
October,10,11,19:15,1.59,11/10/2023,2023-10-11 19:15:00,High
October,10,12,01:41,0.44,12/10/2023,2023-10-12 01:41:00,Low
October,10,12,07:54,1.47,12/10/2023,2023-10-12 07:54:00,High
October,10,12,13:44,0.57,12/10/2023,2023-10-12 13:44:00,Low
October,10,12,19:52,1.61,12/10/2023,2023-10-12 19:52:00,High
October,10,13,02:10,0.41,13/10/2023,2023-10-13 02:10:00,Low
October,10,13,08:26,1.55,13/10/2023,2023-10-13 08:26:00,High
October,10,13,14:22,0.52,13/10/2023,2023-10-13 14:22:00,Low
October,10,13,20:27,1.61,13/10/2023,2023-10-13 20:27:00,High
October,10,14,02:37,0.39,14/10/2023,2023-10-14 02:37:00,Low
October,10,14,08:57,1.62,14/10/2023,2023-10-14 08:57:00,High
October,10,14,14:59,0.47,14/10/2023,2023-10-14 14:59:00,Low
October,10,14,21:01,1.59,14/10/2023,2023-10-14 21:01:00,High
October,10,15,03:05,0.4,15/10/2023,2023-10-15 03:05:00,Low
October,10,15,09:28,1.68,15/10/2023,2023-10-15 09:28:00,High
October,10,15,15:37,0.44,15/10/2023,2023-10-15 15:37:00,Low
October,10,15,21:38,1.55,15/10/2023,2023-10-15 21:38:00,High
October,10,16,03:33,0.42,16/10/2023,2023-10-16 03:33:00,Low
October,10,16,10:00,1.74,16/10/2023,2023-10-16 10:00:00,High
October,10,16,16:16,0.43,16/10/2023,2023-10-16 16:16:00,Low
October,10,16,22:16,1.49,16/10/2023,2023-10-16 22:16:00,High
October,10,17,04:04,0.46,17/10/2023,2023-10-17 04:04:00,Low
October,10,17,10:35,1.77,17/10/2023,2023-10-17 10:35:00,High
October,10,17,16:59,0.43,17/10/2023,2023-10-17 16:59:00,Low
October,10,17,22:58,1.42,17/10/2023,2023-10-17 22:58:00,High
October,10,18,04:37,0.52,18/10/2023,2023-10-18 04:37:00,Low
October,10,18,11:13,1.77,18/10/2023,2023-10-18 11:13:00,High
October,10,18,17:45,0.45,18/10/2023,2023-10-18 17:45:00,Low
October,10,18,23:44,1.34,18/10/2023,2023-10-18 23:44:00,High
October,10,19,05:15,0.59,19/10/2023,2023-10-19 05:15:00,Low
October,10,19,11:54,1.75,19/10/2023,2023-10-19 11:54:00,High
October,10,19,18:38,0.49,19/10/2023,2023-10-19 18:38:00,Low
October,10,20,00:36,1.26,20/10/2023,2023-10-20 00:36:00,High
October,10,20,06:00,0.66,20/10/2023,2023-10-20 06:00:00,Low
October,10,20,12:42,1.7,20/10/2023,2023-10-20 12:42:00,High
October,10,20,19:39,0.52,20/10/2023,2023-10-20 19:39:00,Low
October,10,21,01:39,1.21,21/10/2023,2023-10-21 01:39:00,High
October,10,21,06:58,0.73,21/10/2023,2023-10-21 06:58:00,Low
October,10,21,13:41,1.66,21/10/2023,2023-10-21 13:41:00,High
October,10,21,20:50,0.53,21/10/2023,2023-10-21 20:50:00,Low
October,10,22,02:56,1.19,22/10/2023,2023-10-22 02:56:00,High
October,10,22,08:11,0.77,22/10/2023,2023-10-22 08:11:00,Low
October,10,22,14:52,1.63,22/10/2023,2023-10-22 14:52:00,High
October,10,22,22:03,0.49,22/10/2023,2023-10-22 22:03:00,Low
October,10,23,04:16,1.24,23/10/2023,2023-10-23 04:16:00,High
October,10,23,09:33,0.75,23/10/2023,2023-10-23 09:33:00,Low
October,10,23,16:09,1.65,23/10/2023,2023-10-23 16:09:00,High
October,10,23,23:07,0.42,23/10/2023,2023-10-23 23:07:00,Low
October,10,24,05:22,1.34,24/10/2023,2023-10-24 05:22:00,High
October,10,24,10:50,0.68,24/10/2023,2023-10-24 10:50:00,Low
October,10,24,17:18,1.7,24/10/2023,2023-10-24 17:18:00,High
October,10,25,00:00,0.35,25/10/2023,2023-10-25 00:00:00,Low
October,10,25,06:16,1.47,25/10/2023,2023-10-25 06:16:00,High
October,10,25,11:58,0.58,25/10/2023,2023-10-25 11:58:00,Low
October,10,25,18:17,1.75,25/10/2023,2023-10-25 18:17:00,High
October,10,26,00:48,0.28,26/10/2023,2023-10-26 00:48:00,Low
October,10,26,07:04,1.61,26/10/2023,2023-10-26 07:04:00,High
October,10,26,12:58,0.47,26/10/2023,2023-10-26 12:58:00,Low
October,10,26,19:11,1.76,26/10/2023,2023-10-26 19:11:00,High
October,10,27,01:30,0.25,27/10/2023,2023-10-27 01:30:00,Low
October,10,27,07:50,1.73,27/10/2023,2023-10-27 07:50:00,High
October,10,27,13:54,0.38,27/10/2023,2023-10-27 13:54:00,Low
October,10,27,20:01,1.73,27/10/2023,2023-10-27 20:01:00,High
October,10,28,02:11,0.25,28/10/2023,2023-10-28 02:11:00,Low
October,10,28,08:34,1.84,28/10/2023,2023-10-28 08:34:00,High
October,10,28,14:46,0.32,28/10/2023,2023-10-28 14:46:00,Low
October,10,28,20:51,1.66,28/10/2023,2023-10-28 20:51:00,High
October,10,29,02:50,0.29,29/10/2023,2023-10-29 02:50:00,Low
October,10,29,09:17,1.9,29/10/2023,2023-10-29 09:17:00,High
October,10,29,15:38,0.29,29/10/2023,2023-10-29 15:38:00,Low
October,10,29,21:40,1.57,29/10/2023,2023-10-29 21:40:00,High
October,10,30,03:29,0.37,30/10/2023,2023-10-30 03:29:00,Low
October,10,30,10:00,1.93,30/10/2023,2023-10-30 10:00:00,High
October,10,30,16:29,0.3,30/10/2023,2023-10-30 16:29:00,Low
October,10,30,22:30,1.46,30/10/2023,2023-10-30 22:30:00,High
October,10,31,04:07,0.46,31/10/2023,2023-10-31 04:07:00,Low
October,10,31,10:42,1.92,31/10/2023,2023-10-31 10:42:00,High
October,10,31,17:19,0.35,31/10/2023,2023-10-31 17:19:00,Low
October,10,31,23:18,1.35,31/10/2023,2023-10-31 23:18:00,High
November,11,1,04:45,0.57,01/11/2023,2023-11-01 04:45:00,Low
November,11,1,11:23,1.86,01/11/2023,2023-11-01 11:23:00,High
November,11,1,18:09,0.41,01/11/2023,2023-11-01 18:09:00,Low
November,11,2,00:08,1.26,02/11/2023,2023-11-02 00:08:00,High
November,11,2,05:26,0.67,02/11/2023,2023-11-02 05:26:00,Low
November,11,2,12:05,1.77,02/11/2023,2023-11-02 12:05:00,High
November,11,2,19:00,0.49,02/11/2023,2023-11-02 19:00:00,Low
November,11,3,01:00,1.2,03/11/2023,2023-11-03 01:00:00,High
November,11,3,06:10,0.75,03/11/2023,2023-11-03 06:10:00,Low
November,11,3,12:49,1.67,03/11/2023,2023-11-03 12:49:00,High
November,11,3,19:55,0.56,03/11/2023,2023-11-03 19:55:00,Low
November,11,4,01:59,1.16,04/11/2023,2023-11-04 01:59:00,High
November,11,4,07:02,0.82,04/11/2023,2023-11-04 07:02:00,Low
November,11,4,13:39,1.58,04/11/2023,2023-11-04 13:39:00,High
November,11,4,20:53,0.6,04/11/2023,2023-11-04 20:53:00,Low
November,11,5,03:05,1.16,05/11/2023,2023-11-05 03:05:00,High
November,11,5,08:08,0.87,05/11/2023,2023-11-05 08:08:00,Low
November,11,5,14:37,1.5,05/11/2023,2023-11-05 14:37:00,High
November,11,5,21:51,0.62,05/11/2023,2023-11-05 21:51:00,Low
November,11,6,04:15,1.2,06/11/2023,2023-11-06 04:15:00,High
November,11,6,09:23,0.87,06/11/2023,2023-11-06 09:23:00,Low
November,11,6,15:44,1.46,06/11/2023,2023-11-06 15:44:00,High
November,11,6,22:45,0.6,06/11/2023,2023-11-06 22:45:00,Low
November,11,7,05:13,1.27,07/11/2023,2023-11-07 05:13:00,High
November,11,7,10:36,0.84,07/11/2023,2023-11-07 10:36:00,Low
November,11,7,16:48,1.45,07/11/2023,2023-11-07 16:48:00,High
November,11,7,23:32,0.56,07/11/2023,2023-11-07 23:32:00,Low
November,11,8,06:00,1.36,08/11/2023,2023-11-08 06:00:00,High
November,11,8,11:39,0.77,08/11/2023,2023-11-08 11:39:00,Low
November,11,8,17:44,1.47,08/11/2023,2023-11-08 17:44:00,High
November,11,9,00:13,0.52,09/11/2023,2023-11-09 00:13:00,Low
November,11,9,06:39,1.45,09/11/2023,2023-11-09 06:39:00,High
November,11,9,12:32,0.7,09/11/2023,2023-11-09 12:32:00,Low
November,11,9,18:30,1.48,09/11/2023,2023-11-09 18:30:00,High
November,11,10,00:48,0.49,10/11/2023,2023-11-10 00:48:00,Low
November,11,10,07:15,1.55,10/11/2023,2023-11-10 07:15:00,High
November,11,10,13:19,0.62,10/11/2023,2023-11-10 13:19:00,Low
November,11,10,19:14,1.49,10/11/2023,2023-11-10 19:14:00,High
November,11,11,01:20,0.46,11/11/2023,2023-11-11 01:20:00,Low
November,11,11,07:47,1.64,11/11/2023,2023-11-11 07:47:00,High
November,11,11,14:01,0.54,11/11/2023,2023-11-11 14:01:00,Low
November,11,11,19:54,1.48,11/11/2023,2023-11-11 19:54:00,High
November,11,12,01:50,0.45,12/11/2023,2023-11-12 01:50:00,Low
November,11,12,08:21,1.73,12/11/2023,2023-11-12 08:21:00,High
November,11,12,14:42,0.47,12/11/2023,2023-11-12 14:42:00,Low
November,11,12,20:34,1.47,12/11/2023,2023-11-12 20:34:00,High
November,11,13,02:21,0.46,13/11/2023,2023-11-13 02:21:00,Low
November,11,13,08:55,1.81,13/11/2023,2023-11-13 08:55:00,High
November,11,13,15:22,0.41,13/11/2023,2023-11-13 15:22:00,Low
November,11,13,21:16,1.44,13/11/2023,2023-11-13 21:16:00,High
November,11,14,02:55,0.48,14/11/2023,2023-11-14 02:55:00,Low
November,11,14,09:31,1.86,14/11/2023,2023-11-14 09:31:00,High
November,11,14,16:05,0.38,14/11/2023,2023-11-14 16:05:00,Low
November,11,14,22:01,1.41,14/11/2023,2023-11-14 22:01:00,High
November,11,15,03:32,0.52,15/11/2023,2023-11-15 03:32:00,Low
November,11,15,10:10,1.89,15/11/2023,2023-11-15 10:10:00,High
November,11,15,16:50,0.36,15/11/2023,2023-11-15 16:50:00,Low
November,11,15,22:48,1.36,15/11/2023,2023-11-15 22:48:00,High
November,11,16,00:00,0.57,16/11/2023,2023-11-16 00:00:00,Low
November,11,16,10:53,1.89,16/11/2023,2023-11-16 10:53:00,High
November,11,16,17:39,0.37,16/11/2023,2023-11-16 17:39:00,Low
November,11,16,23:40,1.32,16/11/2023,2023-11-16 23:40:00,High
November,11,17,00:00,0.62,17/11/2023,2023-11-17 00:00:00,Low
November,11,17,11:39,1.86,17/11/2023,2023-11-17 11:39:00,High
November,11,17,18:32,0.39,17/11/2023,2023-11-17 18:32:00,Low
November,11,18,00:00,1.29,18/11/2023,2023-11-18 00:00:00,High
November,11,18,05:53,0.68,18/11/2023,2023-11-18 05:53:00,Low
November,11,18,12:30,1.81,18/11/2023,2023-11-18 12:30:00,High
November,11,18,19:30,0.42,18/11/2023,2023-11-18 19:30:00,Low
November,11,19,00:00,1.27,19/11/2023,2023-11-19 00:00:00,High
November,11,19,06:56,0.72,19/11/2023,2023-11-19 06:56:00,Low
November,11,19,13:29,1.75,19/11/2023,2023-11-19 13:29:00,High
November,11,19,20:33,0.43,19/11/2023,2023-11-19 20:33:00,Low
November,11,20,00:00,1.29,20/11/2023,2023-11-20 00:00:00,High
November,11,20,08:05,0.75,20/11/2023,2023-11-20 08:05:00,Low
November,11,20,14:34,1.69,20/11/2023,2023-11-20 14:34:00,High
November,11,20,21:36,0.42,20/11/2023,2023-11-20 21:36:00,Low
November,11,21,00:00,1.35,21/11/2023,2023-11-21 00:00:00,High
November,11,21,09:21,0.74,21/11/2023,2023-11-21 09:21:00,Low
November,11,21,15:45,1.65,21/11/2023,2023-11-21 15:45:00,High
November,11,21,22:33,0.4,21/11/2023,2023-11-21 22:33:00,Low
November,11,22,00:00,1.45,22/11/2023,2023-11-22 00:00:00,High
November,11,22,10:36,0.69,22/11/2023,2023-11-22 10:36:00,Low
November,11,22,16:52,1.62,22/11/2023,2023-11-22 16:52:00,High
November,11,22,23:25,0.38,22/11/2023,2023-11-22 23:25:00,Low
November,11,23,00:00,1.58,23/11/2023,2023-11-23 00:00:00,High
November,11,23,11:47,0.61,23/11/2023,2023-11-23 11:47:00,Low
November,11,23,17:53,1.59,23/11/2023,2023-11-23 17:53:00,High
November,11,24,00:00,0.36,24/11/2023,2023-11-24 00:00:00,Low
November,11,24,06:39,1.7,24/11/2023,2023-11-24 06:39:00,High
November,11,24,12:51,0.52,24/11/2023,2023-11-24 12:51:00,Low
November,11,24,18:50,1.55,24/11/2023,2023-11-24 18:50:00,High
November,11,25,00:00,0.37,25/11/2023,2023-11-25 00:00:00,Low
November,11,25,07:26,1.81,25/11/2023,2023-11-25 07:26:00,High
November,11,25,13:49,0.44,25/11/2023,2023-11-25 13:49:00,Low
November,11,25,19:44,1.5,25/11/2023,2023-11-25 19:44:00,High
November,11,26,00:00,0.4,26/11/2023,2023-11-26 00:00:00,Low
November,11,26,08:10,1.9,26/11/2023,2023-11-26 08:10:00,High
November,11,26,14:43,0.38,26/11/2023,2023-11-26 14:43:00,Low
November,11,26,20:36,1.44,26/11/2023,2023-11-26 20:36:00,High
November,11,27,00:00,0.45,27/11/2023,2023-11-27 00:00:00,Low
November,11,27,08:53,1.94,27/11/2023,2023-11-27 08:53:00,High
November,11,27,15:32,0.34,27/11/2023,2023-11-27 15:32:00,Low
November,11,27,21:27,1.39,27/11/2023,2023-11-27 21:27:00,High
November,11,28,00:00,0.51,28/11/2023,2023-11-28 00:00:00,Low
November,11,28,09:35,1.95,28/11/2023,2023-11-28 09:35:00,High
November,11,28,16:18,0.34,28/11/2023,2023-11-28 16:18:00,Low
November,11,28,22:15,1.34,28/11/2023,2023-11-28 22:15:00,High
November,11,29,00:00,0.57,29/11/2023,2023-11-29 00:00:00,Low
November,11,29,10:15,1.93,29/11/2023,2023-11-29 10:15:00,High
November,11,29,17:03,0.36,29/11/2023,2023-11-29 17:03:00,Low
November,11,29,23:02,1.3,29/11/2023,2023-11-29 23:02:00,High
November,11,30,00:00,0.64,30/11/2023,2023-11-30 00:00:00,Low
November,11,30,10:56,1.87,30/11/2023,2023-11-30 10:56:00,High
